name,sex,race,url
Einarth,Male,Nord,https://en.uesp.net/wiki/Skyrim:Einarth
Eindel,Female,Bosmer,https://en.uesp.net/wiki/Morrowind:Eindel
Einnel,Female,Bosmer,https://en.uesp.net/wiki/Online:Einnel
Einora,Female,Nord,NA
Einrel,Female,Bosmer,https://en.uesp.net/wiki/Online:Spinner_Einrel
Einriel,Female,Bosmer,https://en.uesp.net/wiki/Online:Einriel
Eiola,Female,Bosmer,https://en.uesp.net/wiki/Online:Eiola_Windstrider
Eiola Windstrider,Female,Bosmer,https://en.uesp.net/wiki/Online:Eiola_Windstrider
Eionneirg,Male,Reachman,https://en.uesp.net/wiki/Online:Eionneirg
Eiraki,Female,Nord,https://en.uesp.net/wiki/Online:Eiraki_Frostwind
Eiraki Frostwind,Female,Nord,https://en.uesp.net/wiki/Online:Eiraki_Frostwind
Eirdre,Female,Breton,https://en.uesp.net/wiki/Online:Eirdre_Mavine
Eirdre Mavine,Female,Breton,https://en.uesp.net/wiki/Online:Eirdre_Mavine
Eirfa,Female,Nord,https://en.uesp.net/wiki/Online:Eirfa
Eirid,Female,Nord,https://en.uesp.net/wiki/Skyrim:Eirid
Eirma,Female,Nord,https://en.uesp.net/wiki/Online:Eirma
Eiruki,Female,Nord,https://en.uesp.net/wiki/Morrowind:Eiruki_Hearth-Healer
Eiruki Hearth-Healer,Female,Nord,https://en.uesp.net/wiki/Morrowind:Eiruki_Hearth-Healer
Eirul,Female,Nord,https://en.uesp.net/wiki/Online:Eirul
Eisa,Female,Nord,https://en.uesp.net/wiki/Skyrim:Eisa_Blackthorn
Eisa Blackthorn,Female,Nord,https://en.uesp.net/wiki/Skyrim:Eisa_Blackthorn
Eislef,Male,Nord,https://en.uesp.net/wiki/Online:Eislef_Frostmoon
Eislef Frostmoon,Male,Nord,https://en.uesp.net/wiki/Online:Eislef_Frostmoon
Eistaag,Male,Nord,https://en.uesp.net/wiki/Online:Eistaag
Eitaki,Female,Nord,https://en.uesp.net/wiki/Online:Eitaki_Snowmead
Eitaki Snowmead,Female,Nord,https://en.uesp.net/wiki/Online:Eitaki_Snowmead
Eitar,Male,Nord,https://en.uesp.net/wiki/Oblivion:Eitar
Eithine,Female,Breton,https://en.uesp.net/wiki/Online:Druid_Eithine
Eithyna,Male,Dunmer,https://en.uesp.net/wiki/Online:Armiger_Eithyna
Eivina,Female,Altmer,https://en.uesp.net/wiki/Online:Acolyte_Eivina
Ejukki,Female,Khajiit,https://en.uesp.net/wiki/Online:Ejukki
Ekapi,Female,Khajiit,https://en.uesp.net/wiki/Morrowind:Ekapi
Ekkhi,Female,Nord,https://en.uesp.net/wiki/Morrowind:Ekkhi
El-Lurasha,Female,Argonian,https://en.uesp.net/wiki/Morrowind:El-Lurasha
El-Sa,Female,Argonian,https://en.uesp.net/wiki/Online:El-Sa
Elaahin,Female,Khajiit,NA
Elaahni,Female,Khajiit,NA
Elaasare,Female,Altmer,https://en.uesp.net/wiki/Online:Elaasare
Elabyth,Female,Breton,NA
Elafeliz,Female,Khajiit,NA
Elagaer,Female,Bosmer,https://en.uesp.net/wiki/Online:Elagaer
Elahana,Female,Khajiit,NA
Elaheh,Female,Khajiit,NA
Elahrazad,Female,Khajiit,NA
Elain,Female,Breton,https://en.uesp.net/wiki/Online:Wyress_Elain
Elaine,Female,Breton,NA
Elajjan,Female,Khajiit,NA
Elakhtar,Female,Khajiit,NA
Elaldor,Male,Bosmer,https://en.uesp.net/wiki/Online:Elaldor
Elam,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Elam_Andas
Elam,Male,Dunmer,https://en.uesp.net/wiki/Online:Elam_Drals
Elam Andas,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Elam_Andas
Elam Drals,Male,Dunmer,https://en.uesp.net/wiki/Online:Elam_Drals
Elaminwe,Female,Altmer,https://en.uesp.net/wiki/Online:Elaminwe
Elamusa,Female,Khajiit,https://en.uesp.net/wiki/Online:Elamusa
Elanaldur,Male,Altmer,https://en.uesp.net/wiki/Online:Elanaldur
Elanande,Female,Altmer,https://en.uesp.net/wiki/Online:Elanande
Elanande,Female,Altmer,https://en.uesp.net/wiki/Tribunal:Elanande
Elanar,Male,Altmer,https://en.uesp.net/wiki/Online:Justiciar_Elanar
Elanas,Female,Bosmer,https://en.uesp.net/wiki/Online:Matron_Elanas
Elandora,Female,Bosmer,https://en.uesp.net/wiki/Online:Elandora
Elanduya,Female,Altmer,https://en.uesp.net/wiki/Online:Elanduya
Elanecarne,Female,Altmer,https://en.uesp.net/wiki/Online:Elanecarne
Elanere,Female,Altmer,https://en.uesp.net/wiki/Online:Elanere
Elanil,Female,Altmer,https://en.uesp.net/wiki/Online:Elanil
Elaninwe,Female,Altmer,https://en.uesp.net/wiki/Online:Elaninwe
Elanir,Male,Bosmer,https://en.uesp.net/wiki/Online:Elanir
Elanita,Female,Khajiit,NA
Elanna,Female,Breton,NA
Elannie,Female,Altmer,https://en.uesp.net/wiki/Online:Elannie
Elanninur,Male,Altmer,https://en.uesp.net/wiki/Online:Elanninur
Elante,Female,Altmer,https://en.uesp.net/wiki/Morrowind:Elante
Elante,Female,Altmer,https://en.uesp.net/wiki/Oblivion:Elante_of_Alinor
Elante of Alinor,Female,Altmer,https://en.uesp.net/wiki/Oblivion:Elante_of_Alinor
Elantelle,Female,Altmer,https://en.uesp.net/wiki/Online:Elantelle
Elanwe,Female,Altmer,https://en.uesp.net/wiki/Online:Lady_Elanwe
Elanya,Female,Altmer,https://en.uesp.net/wiki/Online:Elanya
Elara,Female,Breton,https://en.uesp.net/wiki/Online:Princess_Elara
Elaraama,Female,Altmer,https://en.uesp.net/wiki/Online:Elaraama
Elaraya,Female,Khajiit,NA
Elariba,Female,Khajiit,NA
Elaric,NA,Imperial,https://en.uesp.net/wiki/Online:General_Elaric
Elarie,Female,Altmer,https://en.uesp.net/wiki/Online:Elarie
Elarie Two-Spoons,Female,Altmer,https://en.uesp.net/wiki/Online:Elarie_Two-Spoons
Elarrapal,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Salmat_Elarrapal
Elarril,Female,Altmer,https://en.uesp.net/wiki/Online:Elarril
Elarven,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Bradil_Elarven
Elashima,Female,Khajiit,NA
Elasrin,Female,Khajiit,NA
Elatima,Female,Khajiit,NA
Elausa,Female,Breton,NA
Elayel,Female,Bosmer,https://en.uesp.net/wiki/Online:Elayel
Elayne,Female,Breton,NA
Elazita,Female,Khajiit,NA
Elazura,Female,Khajiit,https://en.uesp.net/wiki/Online:Elazura
Elberon,Male,Bosmer,https://en.uesp.net/wiki/Skyrim:Elberon
Elberoth,Male,Bosmer,https://en.uesp.net/wiki/Bloodmoon:Elberoth
Elbert,NA,Breton,https://en.uesp.net/wiki/Morrowind:Edwinna_Elbert
Elbert,NA,Breton,https://en.uesp.net/wiki/Online:Achane_Elbert
Elbert,Male,Breton,https://en.uesp.net/wiki/Online:Elbert_Lanier
Elbert,Male,Breton,https://en.uesp.net/wiki/Tribunal:Elbert_Nermarc
Elbert Bellamont,NA,NA,https://en.uesp.net/wiki/Online:Elbert_Bellamont
Elbert Lanier,Male,Breton,https://en.uesp.net/wiki/Online:Elbert_Lanier
Elbert Nermarc,Male,Breton,https://en.uesp.net/wiki/Tribunal:Elbert_Nermarc
Elburj,Male,Redguard,https://en.uesp.net/wiki/Online:Elburj
Elda,Female,Nord,https://en.uesp.net/wiki/Skyrim:Elda_Early-Dawn
Elda Early-Dawn,Female,Nord,https://en.uesp.net/wiki/Skyrim:Elda_Early-Dawn
Eldafire,Female,Altmer,https://en.uesp.net/wiki/Morrowind:Eldafire
Eldamar,Male,Altmer,https://en.uesp.net/wiki/Lore:Heroes_of_the_Sanctuary
Eldamil,Male,Altmer,https://en.uesp.net/wiki/Oblivion:Eldamil
Eldar,Male,Dunmer,NA
Eldarla,Female,Altmer,https://en.uesp.net/wiki/Online:Eldarla
Eldazo,Male,Khajiit,https://en.uesp.net/wiki/Online:Eldazo
Eldecil,Male,Altmer,https://en.uesp.net/wiki/Online:Eldecil
Eldellar,Male,Altmer,https://en.uesp.net/wiki/Online:Eldellar
Eldenyarasse,Female,Altmer,https://en.uesp.net/wiki/Online:Eldenyarasse
Elder Akarah,Female,Orc,https://en.uesp.net/wiki/Online:Elder_Akarah
Elder Azulg,Male,Orc,https://en.uesp.net/wiki/Online:Elder_Azulg
Elder Bereha,Female,Redguard,https://en.uesp.net/wiki/Online:Elder_Bereha
Elder Elsaril,Female,Bosmer,https://en.uesp.net/wiki/Online:Elder_Elsaril
Elder Erthor,Male,Bosmer,https://en.uesp.net/wiki/Online:Elder_Erthor
Elder Gluin,Male,Bosmer,https://en.uesp.net/wiki/Online:Elder_Gluin
Elder Gwenaelle,NA,NA,https://en.uesp.net/wiki/Online:Elder_Gwenaelle
Elder Inril,Female,Bosmer,https://en.uesp.net/wiki/Online:Elder_Inril
Elder Karic,Male,Breton,https://en.uesp.net/wiki/Online:Elder_Karic
Elder Kiva,Female,Orc,https://en.uesp.net/wiki/Online:Elder_Kiva
Elder Mavine,NA,Breton,https://en.uesp.net/wiki/Online:Elder_Mavine
Elder Othreloth,Male,Dunmer,https://en.uesp.net/wiki/Skyrim:Elder_Othreloth
Elder Pitof,NA,NA,https://en.uesp.net/wiki/Online:Elder_Pitof
Elder Seven-Bellies,Male,Argonian,https://en.uesp.net/wiki/Online:Elder_Seven-Bellies
Elder Uznom,Male,Orc,https://en.uesp.net/wiki/Online:Elder_Uznom
Elder Warrane,Male,Breton,https://en.uesp.net/wiki/Online:Elder_Warrane
Elder Yozth,Male,Orc,https://en.uesp.net/wiki/Online:Elder_Yozth
Elderhros,Male,Altmer,https://en.uesp.net/wiki/Online:Elderhros
Elderien,Male,Altmer,https://en.uesp.net/wiki/Online:Elderien
Eldertide Druid,NA,NA,https://en.uesp.net/wiki/Online:Eldertide_Druid
Eldfyr,Male,Nord,https://en.uesp.net/wiki/Online:Eldfyr
Eldhon,Male,Altmer,https://en.uesp.net/wiki/Online:Eldhon
Eldil,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Eldil_Bradyn
Eldil Bradyn,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Eldil_Bradyn
Eldil Helothren,NA,NA,https://en.uesp.net/wiki/Online:Eldil_Helothren
Eldinaran,Male,Altmer,https://en.uesp.net/wiki/Online:Eldinaran
Eldjar,NA,Nord,"https://en.uesp.net/wiki/Lore:Thirsk,_a_History"
Eldrar,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Eldrar_Fathyron
Eldrar Fathyron,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Eldrar_Fathyron
Eldrasea,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Eldrasea_Helas
Eldrasea Deras,Female,Dunmer,https://en.uesp.net/wiki/Online:Eldrasea_Deras
Eldrasea Helas,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Eldrasea_Helas
Eldrasea Omalen,NA,Dunmer,https://en.uesp.net/wiki/Online:Eldrasea_Omalen
Eldri,NA,Dunmer,https://en.uesp.net/wiki/Online:Acolyte_Eldri
Eldri,NA,Dunmer,https://en.uesp.net/wiki/Skyrim:Raleth_Eldri
Eldrid,Male,Nord,"https://en.uesp.net/wiki/Lore:Thirsk,_a_History"
Eldrilu,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Eldrilu_Dalen
Eldrilu,Female,Dunmer,https://en.uesp.net/wiki/Online:Eldrilu_Arinith
Eldrilu Arinith,Female,Dunmer,https://en.uesp.net/wiki/Online:Eldrilu_Arinith
Eldrilu Dalen,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Eldrilu_Dalen
Eldumoril,Male,Altmer,https://en.uesp.net/wiki/Online:Eldumoril
Eldwen,Female,Altmer,https://en.uesp.net/wiki/Online:Eldwen
Eldyeisse,Female,Altmer,https://en.uesp.net/wiki/Online:Lady_Eldyeisse
Eldyme,Male,Altmer,https://en.uesp.net/wiki/Online:Eldyme
Elea,Female,Breton,https://en.uesp.net/wiki/Online:Duchess_Elea_Dufort
Elebor,Male,Bosmer,https://en.uesp.net/wiki/Online:Elebor
Eleedal-Kia,Male,Argonian,https://en.uesp.net/wiki/Online:Eleedal-Kia
Eleedal-Lai,Male,Argonian,https://en.uesp.net/wiki/Online:Eleedal-Lai
Eleedal-Lei,Male,Argonian,https://en.uesp.net/wiki/Morrowind:Eleedal-Lei
Elegal,Male,Bosmer,https://en.uesp.net/wiki/Morrowind:Elegal
Elegance,NA,NA,https://en.uesp.net/wiki/Online:Elegance
Elegant Outfit,NA,NA,https://en.uesp.net/wiki/Online:Elegant_Outfit
Elegian,Male,Imperial,https://en.uesp.net/wiki/Online:Elegian
Elegnan,Female,Bosmer,https://en.uesp.net/wiki/Morrowind:Elegnan
Elelorn,NA,NA,https://en.uesp.net/wiki/Online:Elelorn
Elenabi,Female,Khajiit,https://en.uesp.net/wiki/Online:Elenabi
Elendare,Female,Altmer,https://en.uesp.net/wiki/Online:Elendare
Elendarie,Female,Altmer,https://en.uesp.net/wiki/Online:Elendarie
Elengil,Female,Bosmer,https://en.uesp.net/wiki/Online:Elengil
Elenil,NA,Dunmer,https://en.uesp.net/wiki/Skyrim:Malthyr_Elenil
Elenwen,Female,Altmer,https://en.uesp.net/wiki/Morrowind:Elenwen
Elenwen,Female,Altmer,https://en.uesp.net/wiki/Online:Elenwen
Elenwen,Female,Altmer,https://en.uesp.net/wiki/Skyrim:Elenwen
Elenya,Female,Altmer,https://en.uesp.net/wiki/Online:Elenya
Eleonore Moorsley,NA,NA,https://en.uesp.net/wiki/Online:Eleonore_Moorsley
Elerdel,Female,Bosmer,https://en.uesp.net/wiki/Online:Elerdel
Eleril,Male,Altmer,https://en.uesp.net/wiki/Online:Eleril
Eleth Madon,NA,NA,https://en.uesp.net/wiki/Online:Eleth_Madon
Elethien,Female,Bosmer,https://en.uesp.net/wiki/Online:Elethien
Elethir,Male,Bosmer,https://en.uesp.net/wiki/Online:Elethir
Elethlin,Male,Bosmer,https://en.uesp.net/wiki/Online:Elethlin
Elethus,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Elethus_Tobor
Elethus Tobor,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Elethus_Tobor
Eletta,Female,Redguard,https://en.uesp.net/wiki/Oblivion:Eletta
Eleven-Skips,Male,Argonian,https://en.uesp.net/wiki/Online:Eleven-Skips
Elf-Biter,Female,Khajiit,https://en.uesp.net/wiki/Online:Elf-Biter
Elf-Daughter,NA,Nord,https://en.uesp.net/wiki/Oblivion:Nille_Elf-Daughter
Elf-Hewer,NA,Nord,https://en.uesp.net/wiki/Morrowind:Alfhedil_Elf-Hewer
Elfbetta,Female,Nord,https://en.uesp.net/wiki/Online:Elfbetta_the_Shy
Elfbetta the Shy,Female,Nord,https://en.uesp.net/wiki/Online:Elfbetta_the_Shy
Elfriede,Female,Nord,https://en.uesp.net/wiki/Online:Elfriede
Elgenie,Female,Breton,https://en.uesp.net/wiki/Online:Elgenie
Elgenie Canis,Female,Breton,https://en.uesp.net/wiki/Online:Elgenie_Canis
Elgenie Dubroc,Female,Breton,https://en.uesp.net/wiki/Online:Elgenie_Dubroc
Elgeryl,Female,Reachman,https://en.uesp.net/wiki/Online:Elgeryl
Elggane,Female,Reachman,https://en.uesp.net/wiki/Online:Elggane
Elgnolan,Male,Reachman,https://en.uesp.net/wiki/Online:Elgnolan
Elgrim,Male,Nord,https://en.uesp.net/wiki/Skyrim:Elgrim
Elgroalif,Female,Reachman,https://en.uesp.net/wiki/Online:Voidmother_Elgroalif
Elgryr,Male,Nord,https://en.uesp.net/wiki/Lore:Elgryr_the_Unminded
Elgryr the Unminded,Male,Nord,https://en.uesp.net/wiki/Lore:Elgryr_the_Unminded
Elgsoife,Female,Reachman,https://en.uesp.net/wiki/Online:Elgsoife
Elhalem,Male,Bosmer,https://en.uesp.net/wiki/Online:Elhalem
Elhamud,Male,Redguard,NA
Elhirr,Male,Khajiit,https://en.uesp.net/wiki/Online:Elhirr
Elhul,Male,Dunmer,https://en.uesp.net/wiki/Books:Greg_Keyes_Novels/Characters
Elhul,Male,Dunmer,https://en.uesp.net/wiki/Books:The_Infernal_City/Characters
Elia,Female,Breton,https://en.uesp.net/wiki/Online:Elia
Elia Etanne,Female,Breton,https://en.uesp.net/wiki/Online:Elia_Etanne
Eliam,Male,Breton,https://en.uesp.net/wiki/Online:Eliam_Merick
Eliam Merick,Male,Breton,https://en.uesp.net/wiki/Online:Eliam_Merick
Eliana,Female,Imperial,NA
Eliana Barbatus,Female,Imperial,https://en.uesp.net/wiki/Online:Eliana_Barbatus
Eliana Salvius,Female,Imperial,https://en.uesp.net/wiki/Online:Eliana_Salvius
Elianna,Female,Imperial,https://en.uesp.net/wiki/Online:Elianna_Pevengius
Elianna Pevengius,Female,Imperial,https://en.uesp.net/wiki/Online:Elianna_Pevengius
Elianne,Female,Imperial,https://en.uesp.net/wiki/Online:Elianne_Alfena
Elianne Alfena,Female,Imperial,https://en.uesp.net/wiki/Online:Elianne_Alfena
Elibael,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Elibael_Puntumisun
Elibael Puntumisun,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Elibael_Puntumisun
Elic Valain,NA,NA,https://en.uesp.net/wiki/Online:Elic_Valain
Elidor,Male,Altmer,https://en.uesp.net/wiki/Oblivion:Elidor
Elikar,Male,Altmer,https://en.uesp.net/wiki/Online:Elikar_Lloderion
Elikar Lloderion,Male,Altmer,https://en.uesp.net/wiki/Online:Elikar_Lloderion
Elilor,Male,Bosmer,https://en.uesp.net/wiki/Online:Elilor
Elin,Female,Breton,https://en.uesp.net/wiki/Online:Elin_Gousse
Elin Gousse,Female,Breton,https://en.uesp.net/wiki/Online:Elin_Gousse
Eling,Female,Nord,https://en.uesp.net/wiki/Online:Eling
Elinzel,NA,Deadra,https://en.uesp.net/wiki/Online:Elinzel
Eliras,Male,Bosmer,https://en.uesp.net/wiki/Legends:Characters
Elirwen,Female,Bosmer,https://en.uesp.net/wiki/Online:General_Elirwen
Elisa,Female,Breton,https://en.uesp.net/wiki/Oblivion:Elisa_Pierrane
Elisa,Female,Breton,https://en.uesp.net/wiki/Online:Elisa_Velain
Elisa Pierrane,Female,Breton,https://en.uesp.net/wiki/Oblivion:Elisa_Pierrane
Elisa Velain,Female,Breton,https://en.uesp.net/wiki/Online:Elisa_Velain
Elischer,Male,Bosmer,NA
Elisdell,Male,Bosmer,NA
Elisdriel,Male,Bosmer,NA
Elise,Female,Breton,https://en.uesp.net/wiki/Online:Elise
Elise Mallon,Female,Breton,https://en.uesp.net/wiki/Online:Elise_Mallon
Elise Moret,Female,Breton,https://en.uesp.net/wiki/Online:Elise_Moret
Elisgan,Male,Bosmer,NA
Elisgorn,Male,Bosmer,NA
Elisgunne,Female,Nord,https://en.uesp.net/wiki/Online:Elisgunne
Elisif,Female,Nord,https://en.uesp.net/wiki/Skyrim:Elisif_the_Fair
Elisif the Fair,Female,Nord,https://en.uesp.net/wiki/Skyrim:Elisif_the_Fair
Elislas,Male,Bosmer,NA
Elisman,Male,Bosmer,NA
Elisnis,Male,Bosmer,NA
Elisnor,Male,Bosmer,NA
Elisrim,Male,Bosmer,NA
Elissia,Female,Imperial,https://en.uesp.net/wiki/Lore:The_Blackwater_War
Elistan,Male,Bosmer,NA
Elisvan,Male,Bosmer,NA
Elitai,Female,Dunmer,https://en.uesp.net/wiki/Online:Taskmaster_Elitai
Elitlaya,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Elitlaya_Assonirishpal
Elitlaya Assonirishpal,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Elitlaya_Assonirishpal
Elivette,Female,Breton,https://en.uesp.net/wiki/Online:Elivette_Dupare
Elivette Dupare,Female,Breton,https://en.uesp.net/wiki/Online:Elivette_Dupare
Eljhan,Male,Khajiit,https://en.uesp.net/wiki/Online:Eljhan
Ell,NA,Deadra,https://en.uesp.net/wiki/Online:Ell
Ella,Female,Breton,https://en.uesp.net/wiki/Online:Ella_Miller
Ella,Female,Nord,NA
Ella Miller,Female,Breton,https://en.uesp.net/wiki/Online:Ella_Miller
Ellacalion,Male,Altmer,https://en.uesp.net/wiki/Online:Ellacalion
Ellashana,Female,Redguard,https://en.uesp.net/wiki/Online:Ellashana_(Kozanset)
Ellashana,Female,Redguard,https://en.uesp.net/wiki/Online:Ellashana_(Port_Hunding)
Elle,Female,Nord,https://en.uesp.net/wiki/Online:Elle_Bitterblade
Elle Bitterblade,Female,Nord,https://en.uesp.net/wiki/Online:Elle_Bitterblade
Ellen,Female,Nord,NA
Ellenica,Female,Breton,https://en.uesp.net/wiki/Online:Ellenica_Ginise
Ellenica Ginise,Female,Breton,https://en.uesp.net/wiki/Online:Ellenica_Ginise
Elles,NA,Breton,https://en.uesp.net/wiki/Online:Candile_Elles
Ellia,Female,Nord,NA
Ellic,Male,Breton,https://en.uesp.net/wiki/Online:Lord_Ellic_Dorell
Ellildoril,Male,Altmer,https://en.uesp.net/wiki/Online:Bailiff_Ellildoril
Ellimil,Male,Altmer,https://en.uesp.net/wiki/Online:Sapiarch_Ellimil
Ellina,Female,Breton,https://en.uesp.net/wiki/Online:Ellina
Ellioni,NA,Breton,https://en.uesp.net/wiki/Online:Kirk_Ellioni
Ellisif,Female,Nord,https://en.uesp.net/wiki/Online:Ellisif
Ellne,Female,Nord,NA
Ellte,Female,Nord,NA
Elmera,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Elmera_Verethi
Elmera,NA,Dunmer,https://en.uesp.net/wiki/Online:Elmera_Llandu
Elmera Llandu,NA,Dunmer,https://en.uesp.net/wiki/Online:Elmera_Llandu
Elmera Verethi,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Elmera_Verethi
Elmlock,NA,Bosmer,https://en.uesp.net/wiki/Lore:The_Refugees
Elmonde,Male,Breton,https://en.uesp.net/wiki/Online:Count_Elmonde_Auzin
Elmonde Auzin,NA,NA,https://en.uesp.net/wiki/Online:Count_Elmonde_Auzin
Elms,Male,Dunmer,https://en.uesp.net/wiki/Lore:Honored_Ancestors
Elms,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Elms_Llervu
Elms Llervu,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Elms_Llervu
Elmus,NA,Nord,https://en.uesp.net/wiki/Skyrim:Elmus
Elmussa,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Elmussa_Damori
Elmussa,Male,Dunmer,https://en.uesp.net/wiki/Online:Elmussa_Thirano
Elmussa Damori,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Elmussa_Damori
Elmussa Thirano,Male,Dunmer,https://en.uesp.net/wiki/Online:Elmussa_Thirano
Elnaia,Female,Redguard,https://en.uesp.net/wiki/Online:Elnaia
Elneandil,Male,Altmer,https://en.uesp.net/wiki/Online:Elneandil
Elneri,Female,Dunmer,https://en.uesp.net/wiki/Online:Elneri_Drothas
Elneri Drothas,Female,Dunmer,https://en.uesp.net/wiki/Online:Elneri_Drothas
Elnis,Male,Breton,https://en.uesp.net/wiki/Online:Elnis
Elnis Admand,Male,Breton,https://en.uesp.net/wiki/Online:Elnis_Admand
Elo,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Elo_Arethan
Elo Arethan,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Elo_Arethan
Elodie,Female,Breton,https://en.uesp.net/wiki/Online:Elodie_Castille
Elodie Castille,Female,Breton,https://en.uesp.net/wiki/Online:Elodie_Castille
Elodinar,Male,Altmer,https://en.uesp.net/wiki/Online:Elodinar
Eloe,Female,Imperial,https://en.uesp.net/wiki/Morrowind:Eloe
Eloic,Male,Breton,https://en.uesp.net/wiki/Online:Eloic_Montieu
Eloic Montieu,Male,Breton,https://en.uesp.net/wiki/Online:Eloic_Montieu
Eloise,Female,Breton,NA
Eloise Miller,Female,Breton,https://en.uesp.net/wiki/Online:Eloise_Miller
Elolda,Female,Breton,NA
Elolir,Male,Bosmer,https://en.uesp.net/wiki/Online:Elolir
Elona,Female,Breton,https://en.uesp.net/wiki/Online:Elona_Mantel
Elona Mantel,Female,Breton,https://en.uesp.net/wiki/Online:Elona_Mantel
Elonde,Male,Altmer,https://en.uesp.net/wiki/Online:Elonde
Elondil,Male,Altmer,https://en.uesp.net/wiki/Online:Elondil
Elondore,Female,Altmer,https://en.uesp.net/wiki/Online:Elondore
Elone,Female,Redguard,https://en.uesp.net/wiki/Morrowind:Elone
Elonthor,Male,Bosmer,https://en.uesp.net/wiki/Online:Captain_Elonthor
Eloroth,Male,Bosmer,https://en.uesp.net/wiki/Morrowind:Eloroth
Elorwen,Female,Bosmer,https://en.uesp.net/wiki/Online:Elorwen
Elorya,Female,Breton,NA
Elossi,Female,Argonian,"https://en.uesp.net/wiki/Online:Elossi,_the_Sudden_Gust"
Elouan Genin,NA,NA,https://en.uesp.net/wiki/Online:Elouan_Genin
Elpa,Female,Nord,https://en.uesp.net/wiki/Online:Elpa_the_Helpful
Elpa the Helpful,Female,Nord,https://en.uesp.net/wiki/Online:Elpa_the_Helpful
Elphaniel,Female,Bosmer,https://en.uesp.net/wiki/Online:Elphaniel
Elphinia,Female,Bosmer,https://en.uesp.net/wiki/Online:Elphinia_Light-Tongued
Elphinia Light-Tongued,Female,Bosmer,https://en.uesp.net/wiki/Online:Elphinia_Light-Tongued
Elphiniel,Female,Bosmer,https://en.uesp.net/wiki/Online:Elphiniel
Elphirion,Female,Bosmer,https://en.uesp.net/wiki/Online:Elphirion
Elphiron,Female,Bosmer,https://en.uesp.net/wiki/Morrowind:Elphiron
Elphras,Male,Bosmer,NA
Elphregor,Male,Bosmer,https://en.uesp.net/wiki/Online:Elphregor
Elpion,Male,Altmer,https://en.uesp.net/wiki/Online:Commodore_Elpion
Elquisa,Female,Altmer,https://en.uesp.net/wiki/Online:Canonreeve_Elquisa
Elra,Female,Reachman,https://en.uesp.net/wiki/Online:Sister_Elra
Elragail,Female,Bosmer,https://en.uesp.net/wiki/Oblivion:Elragail
Elreid,Female,Nord,https://en.uesp.net/wiki/Online:Elreid
Elrindir,Male,Bosmer,https://en.uesp.net/wiki/Skyrim:Elrindir
Elriniel,Female,Bosmer,https://en.uesp.net/wiki/Online:Elriniel
Elronor,Male,Bosmer,https://en.uesp.net/wiki/Online:Elronor
Elruin,Female,Bosmer,https://en.uesp.net/wiki/Online:Elruin
Elsar,Male,Nord,https://en.uesp.net/wiki/Online:Elsar
Elsaril,Female,Bosmer,https://en.uesp.net/wiki/Online:Elder_Elsaril
Elsbytte,Female,Nord,https://en.uesp.net/wiki/Online:Elsbytte
Else,Female,Nord,https://en.uesp.net/wiki/Oblivion:Else_God-Hater
Else God-Hater,Female,Nord,https://en.uesp.net/wiki/Oblivion:Else_God-Hater
Elseer,Male,Bosmer,https://en.uesp.net/wiki/Online:Elseer_Vayn
Elseer Vayn,Male,Bosmer,https://en.uesp.net/wiki/Online:Elseer_Vayn
Elsenekka,Female,Nord,https://en.uesp.net/wiki/Online:Elsenekka
Elsenia,Female,Bosmer,https://en.uesp.net/wiki/Online:Elsenia
Elsinaire,NA,Altmer,NA
Elsinal,NA,Altmer,NA
Elsinbinder,NA,Altmer,NA
Elsinian,NA,Altmer,NA
Elsinire,NA,Altmer,NA
Elsinius,NA,Altmer,NA
Elsinlock,NA,Altmer,NA
